"","session.code","subsession.round_number","participant.id_in_session","player.id_in_group","player.t","player.vote","player.bid","player.lama","player.payoff","group.price","group.policy","group.uniforme","group.costo","player.why_accept","player.why_reject","player.other_accept","player.other_reject","player.age","player.gender","player.major","player.political","player.gpa","player.finalassets","player.lama_star","player.vote_cond","marca","total_yes","player.better.yes","player.change_vote","player.better.yes.lag","player.t.lag","player.vote.lag","group.policy.lag","total_yes.lag","player.bid.delta"
"2095","cvy0prtv",42,11,11,1,1,102,1,130,100,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Left",3.9,2,0.7,1,11,7,1,0,1,0,1,1,7,2
"2096","cvy0prtv",43,11,11,1,1,103,1,131,99,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Left",3.9,2,0.7,1,11,6,1,0,1,1,1,1,7,1
"2097","cvy0prtv",44,11,11,1,1,100,1,131,99,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Left",3.9,2,0.7,1,11,8,1,0,1,1,1,1,6,-3
"2098","cvy0prtv",45,11,11,1,1,100,1,140,90,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Left",3.9,2,0.7,1,12,7,1,0,1,1,1,1,8,0
"2099","cvy0prtv",46,11,11,0,1,100,1,165,100,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Left",3.9,1,0.35,1,12,7,1,0,1,1,1,1,7,0
"2100","cvy0prtv",47,11,11,0,1,100,1,165,100,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Left",3.9,1,0.35,1,12,7,1,0,1,0,1,1,7,0
"2101","cvy0prtv",48,11,11,1,1,100,1,133,97,1,0,35," To increase my own earnings"," To increase my own earnings",NA,NA,19,"Woman","Social sciences","Left",3.9,2,0.7,1,12,8,1,0,1,0,1,1,7,0
"2102","f4bcjbuy",1,1,1,1,0,110,1,140,60,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,1,1,0,NA,0,-1,NA,1,8,30
"2103","f4bcjbuy",2,1,1,1,0,85,1,130,70,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,1,2,0,0,0,1,0,0,1,-25
"2104","f4bcjbuy",3,1,1,1,0,85,1,125,75,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,1,0,0,0,0,1,0,0,2,0
"2105","f4bcjbuy",4,1,1,0,1,80,1,100,80,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,1,0.6,1,1,2,0,1,0,1,0,0,0,-5
"2106","f4bcjbuy",5,1,1,0,1,87,1,100,87,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,1,0.6,1,2,1,0,0,0,0,1,0,2,7
"2107","f4bcjbuy",6,1,1,1,0,95,1,111,89,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,2,0,0,-1,0,0,1,0,1,8
"2108","f4bcjbuy",7,1,1,1,0,100,1,110,90,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,2,0,0,0,0,1,0,0,0,5
"2109","f4bcjbuy",8,1,1,1,0,100,1,108,92,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,2,1,0,0,0,1,0,0,0,0
"2110","f4bcjbuy",9,1,1,1,1,115,1,180,80,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.4,1,3,7,1,1,0,1,0,0,1,15
"2111","f4bcjbuy",10,1,1,1,1,115,1,170,90,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.4,1,3,9,1,0,1,1,1,1,7,0
"2112","f4bcjbuy",11,1,1,1,1,108,1,160,100,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.4,1,3,6,1,0,1,1,1,1,9,-7
"2113","f4bcjbuy",12,1,1,1,1,120,1,162,98,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.4,1,3,11,1,0,1,1,1,1,6,12
"2114","f4bcjbuy",13,1,1,1,1,115,1,168,92,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.4,1,4,7,1,0,1,1,1,1,11,-5
"2115","f4bcjbuy",14,1,1,1,1,110,1,162,98,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.4,1,4,10,1,0,1,1,1,1,7,-5
"2116","f4bcjbuy",15,1,1,1,1,110,1,165,95,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.4,1,4,9,1,0,1,1,1,1,10,0
"2117","f4bcjbuy",16,1,1,1,1,107,1,165,95,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.4,1,4,9,1,0,1,1,1,1,9,-3
"2118","f4bcjbuy",17,1,1,0,1,80,1,165,80,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,1,0.35,1,5,11,1,0,1,1,1,1,9,-27
"2119","f4bcjbuy",18,1,1,-1,NA,80,1,188,88,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,5,8,1,NA,1,0,1,1,11,0
"2120","f4bcjbuy",19,1,1,0,1,80,1,100,80,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,1,0.35,1,5,5,1,NA,1,-1,NA,1,8,0
"2121","f4bcjbuy",20,1,1,1,1,90,1,141,89,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.7,1,5,7,1,0,1,0,1,0,5,10
"2122","f4bcjbuy",21,1,1,1,1,85,1,147,83,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.7,1,6,6,1,0,1,1,1,1,7,-5
"2123","f4bcjbuy",22,1,1,-1,NA,75,1,185,85,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,6,8,1,NA,1,1,1,1,6,-10
"2124","f4bcjbuy",23,1,1,-1,NA,75,1,80,80,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,6,2,1,NA,1,-1,NA,1,8,0
"2125","f4bcjbuy",24,1,1,1,1,100,1,141,89,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.7,1,6,8,1,NA,1,-1,NA,0,2,25
"2126","f4bcjbuy",25,1,1,1,0,100,0,104,96,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.7,0,7,2,0,-1,1,1,1,1,8,0
"2127","f4bcjbuy",26,1,1,1,0,110,0,104,96,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.7,0,7,2,0,0,0,1,0,0,2,10
"2128","f4bcjbuy",27,1,1,1,0,110,0,100,100,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.7,0,7,4,0,0,0,1,0,0,2,0
"2129","f4bcjbuy",28,1,1,0,0,100,0,100,100,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,1,0.35,0,7,0,0,0,0,1,0,0,4,-10
"2130","f4bcjbuy",29,1,1,1,0,100,0,30,100,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,0.7,0,8,6,0,0,0,0,0,0,0,0
"2131","f4bcjbuy",30,1,1,0,0,99,0,65,99,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,1,0.35,0,8,6,0,0,0,1,0,1,6,-1
"2132","f4bcjbuy",31,1,1,-1,NA,90,0,99,99,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,8,6,0,NA,0,0,0,1,6,-9
"2133","f4bcjbuy",32,1,1,-1,NA,90,0,98,98,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,8,7,0,NA,0,-1,NA,1,6,0
"2134","f4bcjbuy",33,1,1,0,0,90,0,80,90,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,1,0.2,0,9,7,0,NA,0,-1,NA,1,7,0
"2135","f4bcjbuy",34,1,1,-1,NA,80,0,89,89,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,9,8,0,NA,0,0,0,1,7,-10
"2136","f4bcjbuy",35,1,1,-1,NA,84,0,90,90,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,9,8,0,NA,0,-1,NA,1,8,4
"2137","f4bcjbuy",36,1,1,-1,NA,85,0,89,89,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,9,7,0,NA,0,-1,NA,1,8,1
"2138","f4bcjbuy",37,1,1,-1,NA,80,0,89,89,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,10,10,0,NA,0,-1,NA,1,7,-5
"2139","f4bcjbuy",38,1,1,-1,NA,80,0,89,89,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,10,8,0,NA,0,-1,NA,1,10,0
"2140","f4bcjbuy",39,1,1,-1,NA,80,0,88,88,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,10,9,0,NA,0,-1,NA,1,8,0
"2141","f4bcjbuy",40,1,1,-1,NA,80,0,85,85,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,10,8,0,NA,0,-1,NA,1,9,0
"2142","f4bcjbuy",41,1,1,-1,NA,60,0,80,80,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,11,3,0,NA,0,-1,NA,1,8,-20
"2143","f4bcjbuy",42,1,1,0,0,85,0,100,85,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,1,0.6,0,11,0,0,NA,0,-1,NA,0,3,25
"2144","f4bcjbuy",43,1,1,1,0,90,0,112,88,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,11,1,0,0,0,0,0,0,0,5
"2145","f4bcjbuy",44,1,1,1,0,95,0,110,90,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,11,3,0,0,0,1,0,0,1,5
"2146","f4bcjbuy",45,1,1,-1,NA,80,0,89,89,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,0,NA,NA,12,1,0,NA,0,1,0,0,3,-15
"2147","f4bcjbuy",46,1,1,1,0,95,0,110,90,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,12,1,0,NA,0,-1,NA,0,1,15
"2148","f4bcjbuy",47,1,1,1,0,96,0,106,94,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,12,1,0,0,0,1,0,0,1,1
"2149","f4bcjbuy",48,1,1,1,0,99,0,105,95,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,21,"Man","Business, Finance","Center",3.6,2,1.2,0,12,0,0,0,0,1,0,0,1,3
"2150","f4bcjbuy",1,2,2,-1,NA,25,1,60,60,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,1,1,0,NA,0,-1,NA,1,8,-35
"2151","f4bcjbuy",2,2,2,-1,NA,50,1,70,70,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,1,2,0,NA,0,-1,NA,0,1,25
"2152","f4bcjbuy",3,2,2,1,0,200,1,125,75,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,1,0,0,NA,0,-1,NA,0,2,150
"2153","f4bcjbuy",4,2,2,1,0,200,1,120,80,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,1,2,0,0,0,1,0,0,0,0
"2154","f4bcjbuy",5,2,2,1,0,200,1,113,87,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,2,1,0,0,0,1,0,0,2,0
"2155","f4bcjbuy",6,2,2,-1,NA,50,1,89,89,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,2,0,0,NA,0,1,0,0,1,-150
"2156","f4bcjbuy",7,2,2,1,0,200,1,110,90,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,2,0,0,NA,0,-1,NA,0,0,150
"2157","f4bcjbuy",8,2,2,1,0,200,1,108,92,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,2,1,0,0,0,1,0,0,0,0
"2158","f4bcjbuy",9,2,2,-1,NA,10,1,180,80,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,3,7,1,NA,0,1,0,0,1,-190
"2159","f4bcjbuy",10,2,2,1,1,200,1,170,90,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.4,1,3,9,1,NA,1,-1,NA,1,7,190
"2160","f4bcjbuy",11,2,2,-1,NA,1,1,200,100,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,3,6,1,NA,1,1,1,1,9,-199
"2161","f4bcjbuy",12,2,2,-1,NA,1,1,198,98,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,3,11,1,NA,1,-1,NA,1,6,0
"2162","f4bcjbuy",13,2,2,-1,NA,1,1,192,92,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,4,7,1,NA,1,-1,NA,1,11,0
"2163","f4bcjbuy",14,2,2,1,1,100,1,162,98,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.4,1,4,10,1,NA,1,-1,NA,1,7,99
"2164","f4bcjbuy",15,2,2,-1,NA,1,1,195,95,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,4,9,1,NA,1,1,1,1,10,-99
"2165","f4bcjbuy",16,2,2,-1,NA,1,1,195,95,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,4,9,1,NA,1,-1,NA,1,9,0
"2166","f4bcjbuy",17,2,2,-1,NA,1,1,180,80,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,5,11,1,NA,1,-1,NA,1,9,0
"2167","f4bcjbuy",18,2,2,-1,NA,65,1,188,88,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,5,8,1,NA,1,-1,NA,1,11,64
"2168","f4bcjbuy",19,2,2,-1,NA,40,1,80,80,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,5,5,1,NA,1,-1,NA,1,8,-25
"2169","f4bcjbuy",20,2,2,-1,NA,40,1,189,89,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,5,7,1,NA,1,-1,NA,0,5,0
"2170","f4bcjbuy",21,2,2,-1,NA,40,1,183,83,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,6,6,1,NA,1,-1,NA,1,7,0
"2171","f4bcjbuy",22,2,2,-1,NA,40,1,185,85,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,6,8,1,NA,1,-1,NA,1,6,0
"2172","f4bcjbuy",23,2,2,-1,NA,40,1,80,80,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,6,2,1,NA,1,-1,NA,1,8,0
"2173","f4bcjbuy",24,2,2,-1,NA,40,1,189,89,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,6,8,1,NA,1,-1,NA,0,2,0
"2174","f4bcjbuy",25,2,2,1,0,150,0,104,96,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.7,0,7,2,0,NA,1,-1,NA,1,8,110
"2175","f4bcjbuy",26,2,2,1,0,170,0,104,96,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.7,0,7,2,0,0,0,1,0,0,2,20
"2176","f4bcjbuy",27,2,2,1,0,180,0,100,100,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.7,0,7,4,0,0,0,1,0,0,2,10
"2177","f4bcjbuy",28,2,2,1,0,100,0,100,100,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.7,0,7,0,0,0,0,1,0,0,4,-80
"2178","f4bcjbuy",29,2,2,-1,NA,80,0,100,100,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,8,6,0,NA,0,1,0,0,0,-20
"2179","f4bcjbuy",30,2,2,1,0,100,0,31,99,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.7,0,8,6,0,NA,0,-1,NA,1,6,20
"2180","f4bcjbuy",31,2,2,1,0,150,0,31,99,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.7,0,8,6,0,0,0,1,0,1,6,50
"2181","f4bcjbuy",32,2,2,-1,NA,50,0,98,98,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,8,7,0,NA,0,1,0,1,6,-100
"2182","f4bcjbuy",33,2,2,-1,NA,50,0,90,90,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,9,7,0,NA,0,-1,NA,1,7,0
"2183","f4bcjbuy",34,2,2,-1,NA,80,0,89,89,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,9,8,0,NA,0,-1,NA,1,7,30
"2184","f4bcjbuy",35,2,2,-1,NA,80,0,90,90,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,9,8,0,NA,0,-1,NA,1,8,0
"2185","f4bcjbuy",36,2,2,-1,NA,80,0,89,89,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,9,7,0,NA,0,-1,NA,1,8,0
"2186","f4bcjbuy",37,2,2,-1,NA,80,0,89,89,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,10,10,0,NA,0,-1,NA,1,7,0
"2187","f4bcjbuy",38,2,2,1,0,90,0,71,89,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,0.4,0,10,8,0,NA,0,-1,NA,1,10,10
"2188","f4bcjbuy",39,2,2,-1,NA,80,0,88,88,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,10,9,0,NA,0,1,0,1,8,-10
"2189","f4bcjbuy",40,2,2,-1,NA,80,0,85,85,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,10,8,0,NA,0,-1,NA,1,9,0
"2190","f4bcjbuy",41,2,2,-1,NA,80,0,80,80,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,0,NA,NA,11,3,0,NA,0,-1,NA,1,8,0
"2191","f4bcjbuy",42,2,2,1,0,100,0,115,85,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,11,0,0,NA,0,-1,NA,0,3,20
"2192","f4bcjbuy",43,2,2,1,0,100,0,112,88,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,11,1,0,0,0,1,0,0,0,0
"2193","f4bcjbuy",44,2,2,1,0,150,0,110,90,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,11,3,0,0,0,1,0,0,1,50
"2194","f4bcjbuy",45,2,2,1,0,190,0,111,89,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,12,1,0,0,0,1,0,0,3,40
"2195","f4bcjbuy",46,2,2,1,0,200,0,110,90,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,12,1,0,0,0,1,0,0,1,10
"2196","f4bcjbuy",47,2,2,1,0,190,0,106,94,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,12,1,0,0,0,1,0,0,1,-10
"2197","f4bcjbuy",48,2,2,1,0,100,0,105,95,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,23,"Man","Social sciences","Right",3.5,2,1.2,0,12,0,0,0,0,1,0,0,1,-90
"2198","f4bcjbuy",1,3,3,0,1,60,1,100,60,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,1,0.6,1,1,1,0,1,0,0,0,1,8,-37
"2199","f4bcjbuy",2,3,3,0,1,70,1,100,70,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,1,0.6,1,1,2,0,0,0,0,1,0,1,10
"2200","f4bcjbuy",3,3,3,1,0,75,1,125,75,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,1.2,0,1,0,0,-1,0,0,1,0,2,5
"2201","f4bcjbuy",4,3,3,-1,NA,70,1,80,80,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,0,NA,NA,1,2,0,NA,0,1,0,0,0,-5
"2202","f4bcjbuy",5,3,3,1,0,90,1,113,87,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,1.2,0,2,1,0,NA,0,-1,NA,0,2,20
"2203","f4bcjbuy",6,3,3,1,0,89,1,111,89,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,1.2,0,2,0,0,0,0,1,0,0,1,-1
"2204","f4bcjbuy",7,3,3,1,0,90.5,1,110,90,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,1.2,0,2,0,0,0,0,1,0,0,0,1.5
"2205","f4bcjbuy",8,3,3,0,1,92,1,100,92,0,0,60," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,1,0.6,1,2,1,0,1,0,1,0,0,0,1.5
"2206","f4bcjbuy",9,3,3,1,1,99,1,180,80,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.4,1,3,7,1,0,0,0,1,0,1,7
"2207","f4bcjbuy",10,3,3,1,1,100,1,170,90,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.4,1,3,9,1,0,1,1,1,1,7,1
"2208","f4bcjbuy",11,3,3,1,1,101,1,160,100,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.4,1,3,6,1,0,1,1,1,1,9,1
"2209","f4bcjbuy",12,3,3,1,1,106,1,162,98,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.4,1,3,11,1,0,1,1,1,1,6,5
"2210","f4bcjbuy",13,3,3,1,1,105.5,1,168,92,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.4,1,4,7,1,0,1,1,1,1,11,-0.5
"2211","f4bcjbuy",14,3,3,1,1,101,1,162,98,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.4,1,4,10,1,0,1,1,1,1,7,-4.5
"2212","f4bcjbuy",15,3,3,1,1,104,1,165,95,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.4,1,4,9,1,0,1,1,1,1,10,3
"2213","f4bcjbuy",16,3,3,1,1,101,1,165,95,1,0,20," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.4,1,4,9,1,0,1,1,1,1,9,-3
"2214","f4bcjbuy",17,3,3,1,1,101,1,150,80,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.7,1,5,11,1,0,1,1,1,1,9,0
"2215","f4bcjbuy",18,3,3,1,1,96,1,142,88,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.7,1,5,8,1,0,1,1,1,1,11,-5
"2216","f4bcjbuy",19,3,3,1,1,99,1,120,80,0,0,35," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.7,1,5,5,1,0,1,1,1,1,8,3
"2217","f4bcjbuy",20,3,3,1,1,99,1,141,89,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.7,1,5,7,1,0,1,1,1,0,5,0
"2218","f4bcjbuy",21,3,3,1,1,96,1,147,83,1,0,35," To increase my own earnings"," To increase my own earnings","",NA,26,"Man","Science, technology, engineering and mathematics","Left",4,2,0.7,1,6,6,1,0,1,1,1,1,7,-3
